dataset_release_version,public_schema_version,id,canonical_slug,name_zh,name_en,sex,life_status,public_json
2026.08.12.1,1.3.0,e636c010-d526-57f3-9904-336a030e9ac1,qing-qing-chengdu-early-lineage,庆庆,Qing Qing,female,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-chengdu-base-qing-qing-twin-care-round952-local"",""src-chengdu-zoo-lili-history-round168-local"",""src-panda-fr-qing-qing-thirteen-cubs-round1160-local"",""src-panda-fr-qingqing-death-depth-round1420-local"",""src-pandapia-qingqing-sex-rounds2007-2026-local"",""src-pandapia-qingqing278-birth-rounds1707-1726-local"",""src-pandapia-yaya-chengdu-profile-round81-local""],""value"":""Qing Qing / 庆庆""},{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-chengdu-base-qing-qing-twin-care-round952-local"",""src-chengdu-zoo-lili-history-round168-local"",""src-panda-fr-qing-qing-thirteen-cubs-round1160-local"",""src-panda-fr-qingqing-death-depth-round1420-local"",""src-pandapia-qingqing-sex-rounds2007-2026-local"",""src-pandapia-qingqing278-birth-rounds1707-1726-local"",""src-pandapia-yaya-chengdu-profile-round81-local""],""value"":""庆庆 / Qing Qing""}],""canonical_slug"":""qing-qing-chengdu-early-lineage"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-chengdu-base-qing-qing-twin-care-round952-local"",""src-chengdu-zoo-lili-history-round168-local"",""src-panda-fr-qing-qing-thirteen-cubs-round1160-local"",""src-panda-fr-qingqing-death-depth-round1420-local"",""src-pandapia-qingqing-sex-rounds2007-2026-local"",""src-pandapia-qingqing278-birth-rounds1707-1726-local"",""src-pandapia-yaya-chengdu-profile-round81-local""],""value"":""Qing Qing""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-chengdu-base-qing-qing-twin-care-round952-local"",""src-chengdu-zoo-lili-history-round168-local"",""src-panda-fr-qing-qing-thirteen-cubs-round1160-local"",""src-panda-fr-qingqing-death-depth-round1420-local"",""src-pandapia-qingqing-sex-rounds2007-2026-local"",""src-pandapia-qingqing278-birth-rounds1707-1726-local"",""src-pandapia-yaya-chengdu-profile-round81-local""],""value"":""庆庆""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""female""}"
2026.08.12.1,1.3.0,e6adbf42-3efd-5cbb-9b33-2bcbca751269,zhen-lan-zhenzhen-twin-2021,珍兰,Zhen Lan,male,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-gengda-2025-zhenlan-location-depth-round1601-local"",""src-panda-fr-gengda-zhenlan-huayang-depth-rounds1351-1364-local"",""src-panda-fr-zhen-lan-shenshuping-observation-round947-local"",""src-pandapia-shenglan-twin-evidence-sibling-round495-local"",""src-pandapia-zhen-lan-zhenzhen-twin-2021-round814-local"",""src-pandapia-zhenlan-alias-rounds1867-1886-local"",""src-pandapia-zhenlan-zhenzhen-twin-2021-round495-local"",""src-pandapia-zhenzhen-parent-evidence-mother-round495-local""],""value"":""Zhen Lan / 珍兰""}],""canonical_slug"":""zhen-lan-zhenzhen-twin-2021"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-panda-fr-gengda-2025-zhenlan-location-depth-round1601-local"",""src-panda-fr-gengda-zhenlan-huayang-depth-rounds1351-1364-local"",""src-panda-fr-zhen-lan-shenshuping-observation-round947-local"",""src-pandapia-shenglan-twin-evidence-sibling-round495-local"",""src-pandapia-zhen-lan-zhenzhen-twin-2021-round814-local"",""src-pandapia-zhenlan-alias-rounds1867-1886-local"",""src-pandapia-zhenlan-zhenzhen-twin-2021-round495-local"",""src-pandapia-zhenzhen-parent-evidence-mother-round495-local""],""value"":""Zhen Lan""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-panda-fr-gengda-2025-zhenlan-location-depth-round1601-local"",""src-panda-fr-gengda-zhenlan-huayang-depth-rounds1351-1364-local"",""src-panda-fr-zhen-lan-shenshuping-observation-round947-local"",""src-pandapia-shenglan-twin-evidence-sibling-round495-local"",""src-pandapia-zhen-lan-zhenzhen-twin-2021-round814-local"",""src-pandapia-zhenlan-alias-rounds1867-1886-local"",""src-pandapia-zhenlan-zhenzhen-twin-2021-round495-local"",""src-pandapia-zhenzhen-parent-evidence-mother-round495-local""],""value"":""珍兰""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,e6baa793-ed29-5d78-87dc-2e63dedbd2f0,kou-kou-kobe-long-long-1995,兴兴,Kou Kou,male,deceased,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-kobe-oji-panda-profile-rounds194-196-local"",""src-kobe-oji-panda-research-timeline-rounds194-196-local"",""src-kobe-ojizoo-koukou-birth-event-rounds2047-2066-local""],""value"":""龙龙""},{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-kobe-oji-panda-profile-rounds194-196-local"",""src-kobe-oji-panda-research-timeline-rounds194-196-local"",""src-kobe-ojizoo-koukou-birth-event-rounds2047-2066-local""],""value"":""Kou Kou / 兴兴 / 龙龙""}],""canonical_slug"":""kou-kou-kobe-long-long-1995"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""deceased"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-kobe-oji-panda-profile-rounds194-196-local"",""src-kobe-oji-panda-research-timeline-rounds194-196-local"",""src-kobe-ojizoo-koukou-birth-event-rounds2047-2066-local""],""value"":""Kou Kou""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-kobe-oji-panda-profile-rounds194-196-local"",""src-kobe-oji-panda-research-timeline-rounds194-196-local"",""src-kobe-ojizoo-koukou-birth-event-rounds2047-2066-local""],""value"":""兴兴""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,e6e6d9ac-d4a1-518c-af9c-b9b0716e4c37,kou-kou-kobe-jin-zhu-1996,兴兴,Kou Kou,male,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-kobe-oji-panda-profile-rounds194-196-local"",""src-kobe-oji-panda-research-timeline-rounds194-196-local"",""src-media-classification-kou-kou-kobe-jin-zhu-1996-round631-local""],""value"":""锦竹""},{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-kobe-oji-panda-profile-rounds194-196-local"",""src-kobe-oji-panda-research-timeline-rounds194-196-local"",""src-media-classification-kou-kou-kobe-jin-zhu-1996-round631-local""],""value"":""Kou Kou / 兴兴 / 锦竹""}],""canonical_slug"":""kou-kou-kobe-jin-zhu-1996"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-kobe-oji-panda-profile-rounds194-196-local"",""src-kobe-oji-panda-research-timeline-rounds194-196-local"",""src-media-classification-kou-kou-kobe-jin-zhu-1996-round631-local""],""value"":""Kou Kou""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-kobe-oji-panda-profile-rounds194-196-local"",""src-kobe-oji-panda-research-timeline-rounds194-196-local"",""src-media-classification-kou-kou-kobe-jin-zhu-1996-round631-local""],""value"":""兴兴""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,e6e80d28-eaf4-5b1b-9459-93af44d70c77,lin-lin-chengdu-breeding-male,琳琳,Lin Lin,male,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-chengdu-foundation-huanhuan-sendoff-round92-local"",""src-guanghegu-qiaoqiao-profile-round88-local"",""src-pandapia-media-gap-lin-lin-chengdu-breeding-male-round574-local"",""src-pandapia-wuyi-profile-round89-local"",""src-pandapia-zhenda-profile-round89-local"",""src-pandapia-zhenzhen-chengdu-profile-round86-local"",""src-reader-beibei-qingdao-return-round92-local"",""src-reader-qiyuan-2006-twins-round96-local""],""value"":""Lin Lin / 琳琳""}],""canonical_slug"":""lin-lin-chengdu-breeding-male"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-chengdu-foundation-huanhuan-sendoff-round92-local"",""src-guanghegu-qiaoqiao-profile-round88-local"",""src-pandapia-media-gap-lin-lin-chengdu-breeding-male-round574-local"",""src-pandapia-wuyi-profile-round89-local"",""src-pandapia-zhenda-profile-round89-local"",""src-pandapia-zhenzhen-chengdu-profile-round86-local"",""src-reader-beibei-qingdao-return-round92-local"",""src-reader-qiyuan-2006-twins-round96-local""],""value"":""Lin Lin""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-chengdu-foundation-huanhuan-sendoff-round92-local"",""src-guanghegu-qiaoqiao-profile-round88-local"",""src-pandapia-media-gap-lin-lin-chengdu-breeding-male-round574-local"",""src-pandapia-wuyi-profile-round89-local"",""src-pandapia-zhenda-profile-round89-local"",""src-pandapia-zhenzhen-chengdu-profile-round86-local"",""src-reader-beibei-qingdao-return-round92-local"",""src-reader-qiyuan-2006-twins-round96-local""],""value"":""琳琳""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,e76a1f27-0bf5-53b9-a8e0-e5f23fb8d0bd,qin-yun-qinling,秦韵,Qin Yun,female,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-cctv-qinling-four-cubs-debut-2026-local"",""src-qinling-four-cubs-naming-2021-local"",""src-qinqin-triplet-births-2020-local"",""src-yongyong-first-birth-2020-local""],""value"":""Qin Yun / 秦韵""}],""canonical_slug"":""qin-yun-qinling"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-cctv-qinling-four-cubs-debut-2026-local"",""src-qinling-four-cubs-naming-2021-local"",""src-qinqin-triplet-births-2020-local"",""src-yongyong-first-birth-2020-local""],""value"":""Qin Yun""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-cctv-qinling-four-cubs-debut-2026-local"",""src-qinling-four-cubs-naming-2021-local"",""src-qinqin-triplet-births-2020-local"",""src-yongyong-first-birth-2020-local""],""value"":""秦韵""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""female""}"
2026.08.12.1,1.3.0,e7f1f8b3-0ccb-5156-8bad-38ed071dd7d1,xiu-xiu-baixue-twin-1999,秀秀,Xiu Xiu,female,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-baixue-offspring-xiu-xiu-round1123-local"",""src-panda-fr-baixue-xiuxiu-relationship-round1331-local"",""src-panda-fr-xiuxiu-wolong-location-depth-round1585-local"",""src-pandapia-baixue-mother-evidence-mother-round474-local"",""src-pandapia-qingqing-baixue-twin-evidence-sibling-round474-local"",""src-pandapia-xiu-xiu-baixue-twin-1999-round888-local"",""src-pandapia-xiuxiu-baixue-twin-1999-round474-local"",""src-pandapia-xiuxiu-naming-rounds1867-1886-local""],""value"":""Xiu Xiu / 秀秀""}],""canonical_slug"":""xiu-xiu-baixue-twin-1999"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-panda-fr-baixue-offspring-xiu-xiu-round1123-local"",""src-panda-fr-baixue-xiuxiu-relationship-round1331-local"",""src-panda-fr-xiuxiu-wolong-location-depth-round1585-local"",""src-pandapia-baixue-mother-evidence-mother-round474-local"",""src-pandapia-qingqing-baixue-twin-evidence-sibling-round474-local"",""src-pandapia-xiu-xiu-baixue-twin-1999-round888-local"",""src-pandapia-xiuxiu-baixue-twin-1999-round474-local"",""src-pandapia-xiuxiu-naming-rounds1867-1886-local""],""value"":""Xiu Xiu""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-panda-fr-baixue-offspring-xiu-xiu-round1123-local"",""src-panda-fr-baixue-xiuxiu-relationship-round1331-local"",""src-panda-fr-xiuxiu-wolong-location-depth-round1585-local"",""src-pandapia-baixue-mother-evidence-mother-round474-local"",""src-pandapia-qingqing-baixue-twin-evidence-sibling-round474-local"",""src-pandapia-xiu-xiu-baixue-twin-1999-round888-local"",""src-pandapia-xiuxiu-baixue-twin-1999-round474-local"",""src-pandapia-xiuxiu-naming-rounds1867-1886-local""],""value"":""秀秀""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""female""}"
2026.08.12.1,1.3.0,e8690164-c982-53c0-a837-377e649de435,qi-fu-changsha,奇福,Qi Fu,female,alive,"{""aliases"":[],""canonical_slug"":""qi-fu-changsha"",""content"":[{""locale"":""zh-CN"",""summary"":""奇福，2008 年出生，收藏记录中的现居地为 Chengdu Panda Base, Chengdu, Sichuan Province, China。"",""translation_status"":""approved""},{""locale"":""en"",""summary"":""Former Changsha Ecological Zoo giant panda captured from secondary discovery index."",""translation_status"":""approved""}],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""alive"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src_chengdu_newborns_2021_zh"",""src_gpg_changsha_profiles""],""value"":""奇福""},{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src_chengdu_newborns_2021_zh"",""src_gpg_changsha_profiles""],""value"":""Qi Fu""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[{""locale"":""zh-CN"",""summary"":""由已审核收藏数据自动生成首轮档案。""},{""locale"":""en"",""summary"":""Generated automatically from reviewed collection curation.""}],""sex"":""female""}"
2026.08.12.1,1.3.0,e8a2836c-2cfd-5b9f-ad47-4a75eafe4859,meng-xiang,梦想,Meng Xiang,male,unknown,"{""aliases"":[],""canonical_slug"":""meng-xiang"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-berlin-2019-first-birthday-local"",""src-berlin-2019-first-outing-local"",""src-berlin-2019-transfer-local"",""src-berlin-2019-twin-birth-local"",""src-berlin-2019-twin-growth-local"",""src-berlin-2019-twin-mobility-local"",""src-berlin-2019-twin-naming-local"",""src-berlin-2019-weaning-local"",""src-berlin-panda-twins-first-outdoors-local"",""src-wikimedia-commons-local-media-20260725""],""value"":""Meng Xiang""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-berlin-2019-first-birthday-local"",""src-berlin-2019-first-outing-local"",""src-berlin-2019-transfer-local"",""src-berlin-2019-twin-birth-local"",""src-berlin-2019-twin-growth-local"",""src-berlin-2019-twin-mobility-local"",""src-berlin-2019-twin-naming-local"",""src-berlin-2019-weaning-local"",""src-berlin-panda-twins-first-outdoors-local"",""src-wikimedia-commons-local-media-20260725""],""value"":""梦想""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,e8b9f1d3-36d1-55d6-a6fc-7aac8f1b063a,you-you-chongqing-2006,友友,You You,female,deceased,"{""aliases"":[],""canonical_slug"":""you-you-chongqing-2006"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""deceased"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-cctv-youyou-twin-loss-2006-round76-local"",""src-chinanews-youyou-family-2014-round76-local"",""src-cq-youyou-breeding-history-2023-round76-local"",""src-pandapia-youyou-profile-round76-local"",""src-people-youyou-adoption-2022-round76-local"",""src-sina-youyou-birth-2006-round76-local""],""value"":""You You""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-cctv-youyou-twin-loss-2006-round76-local"",""src-chinanews-youyou-family-2014-round76-local"",""src-cq-youyou-breeding-history-2023-round76-local"",""src-pandapia-youyou-profile-round76-local"",""src-people-youyou-adoption-2022-round76-local"",""src-sina-youyou-birth-2006-round76-local""],""value"":""友友""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""female""}"
2026.08.12.1,1.3.0,e8bac326-4644-5281-bf5c-de4e673c79c8,lan-yun-vienna,兰韵,Lan Yun,female,unknown,"{""aliases"":[],""canonical_slug"":""lan-yun-vienna"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-ccrcgp-vienna-departure-2025-round46-local"",""src-vienna-new-panda-pair-arrival-2025-round19-local"",""src-vienna-new-panda-pair-profile-2025-round19-local"",""src-vienna-new-panda-pair-welcome-2025-round19-local""],""value"":""Lan Yun""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-ccrcgp-vienna-departure-2025-round46-local"",""src-vienna-new-panda-pair-arrival-2025-round19-local"",""src-vienna-new-panda-pair-profile-2025-round19-local"",""src-vienna-new-panda-pair-welcome-2025-round19-local""],""value"":""兰韵""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""female""}"
